date,time,persons,messages,lab_minutes,week
2019-11-04,17:17:00,x8, En 5mil,659,45
2019-11-04,17:17:00,x8, Por si a alguien le interesa,659,45
2019-11-04,17:18:00,x7, <Multimedia omitido>,660,45
2019-11-04,17:19:00,x8, <Multimedia omitido>,661,45
2019-11-05,07:20:00,x8, <Multimedia omitido>,62,45
2019-11-05,08:06:00,x6, <Multimedia omitido>,108,45
2019-11-05,08:06:00,x8, Jajajja,108,45
2019-11-05,08:06:00,x7, 🤣🤣🤣,108,45
2019-11-05,12:46:00,x8, ¿a qué hora se comerá?,388,45
2019-11-05,12:47:00,x6, 1,389,45
2019-11-05,12:47:00,x2, A las 3,389,45
2019-11-05,12:47:00,x8, tengo junta de 3 a 5,389,45
2019-11-05,12:47:00,x8, jalo,389,45
2019-11-05,12:47:00,x2," Mmmmta, luego luego con la negatividad",389,45
2019-11-05,12:48:00,x8, yo qué? jajajaj,390,45
2019-11-05,12:48:00,x8, sí tengo junta,390,45
2019-11-05,12:48:00,x8, jajajajaj,390,45
2019-11-05,12:48:00,x2, Que mal plan,390,45
2019-11-05,12:48:00,x8, 😔,390,45
2019-11-05,12:49:00,x11, 👍,391,45
2019-11-05,12:50:00,x7, 12,392,45
2019-11-05,12:50:00,x8, jajajaja,392,45
2019-11-05,12:51:00,x8, so? 1,393,45
2019-11-05,12:52:00,x6, Voto por 1,394,45
2019-11-05,12:53:00,x5, y eso? D,395,45
2019-11-05,12:53:00,x8, BDF,395,45
2019-11-05,12:53:00,x8, se entregan estrategias anuales,395,45
2019-11-05,12:53:00,x8, son como 7,395,45
2019-11-05,12:54:00,x5, pfffff,396,45
2019-11-05,12:54:00,x5," no ma, pobre de ti  y Mild",396,45
2019-11-05,12:54:00,x2," No ma, que bueno que yo no estoy en esa junta",396,45
2019-11-05,12:54:00,x6, Porque??,396,45
2019-11-05,12:54:00,x5, yo ya acá ya sólo le ayudo a Joany y ya vemos que pedo @5215567914864  nos dividimos,396,45
2019-11-05,12:55:00,x8," Sí bb, no te preocupes",397,45
2019-11-05,12:55:00,x8," según yo no va a estar tan pesado porque son targets que ya tenemos, solo es ajustar",397,45
2019-11-05,12:55:00,x8," y los que no, son muy generales",397,45
2019-11-05,12:56:00,x5, vavavavava,398,45
2019-11-05,13:27:00,x8, vamas a comeeeeeeeeeeer,429,45
2019-11-05,13:30:00,x2, Corran!!,432,45
2019-11-05,13:30:00,x11, Ya bajaron?,432,45
2019-11-05,13:30:00,x4, <Multimedia omitido>,432,45
2019-11-05,13:31:00,x5, te ayudo?,433,45
2019-11-05,14:03:00,x4, sip,465,45
2019-11-05,14:03:00,x4, pero vamos a comer primero,465,45
2019-11-05,14:03:00,x5, vavavavava,465,45
2019-11-05,14:03:00,x8, Weeeee,465,45
2019-11-05,14:04:00,x5, 👀,466,45
2019-11-05,14:04:00,x8, Desde cuándo el plan C se sienta de nuestro lado de la oficina?,466,45
2019-11-05,14:04:00,x5, creo que el viernes pasado,466,45
2019-11-05,14:06:00,x4, x2,468,45
2019-11-05,14:07:00,x4, vamooo a comer ,469,45
2019-11-05,14:08:00,x5, te estoy esperando ,470,45
2019-11-05,14:11:00,x8, Qué hermoso,473,45
2019-11-05,14:11:00,x8, Lo tengo enfrente,473,45
2019-11-05,14:11:00,x5, se te dice pero sólo hablas del cantante y a este mi hermano ya no le haces caso,473,45
2019-11-05,14:11:00,x8, Jajajajajajajaj,473,45
2019-11-05,14:12:00,x8, Ooh,474,45
2019-11-05,14:13:00,x7, <Multimedia omitido>,475,45
2019-11-05,14:13:00,x8, Jajajajaj,475,45
2019-11-05,14:13:00,x5, no te vayas en el tacubaya,475,45
2019-11-05,14:14:00,x7, <Multimedia omitido>,476,45
2019-11-05,14:14:00,x11, 🤭😂,476,45
2019-11-05,14:14:00,x8, Jajajajajajajaj,476,45
2019-11-05,14:15:00,x11, <Multimedia omitido>,477,45
2019-11-05,14:15:00,x8, Jajajajajaj,477,45
2019-11-05,14:15:00,x2, <Multimedia omitido>,477,45
2019-11-05,14:17:00,x6, Jajajajajaja,479,45
2019-11-05,16:58:00,x8," pinche César, me echaste la sal y sí va a terminar tarde mi junta",640,45
2019-11-05,16:58:00,x5, 👀,640,45
2019-11-05,16:59:00,x2, <Multimedia omitido>,641,45
2019-11-05,16:59:00,x7, <Multimedia omitido>,641,45
2019-11-05,17:01:00,x6, Ya sabía q habían muchas cosas q ver,643,45
2019-11-05,17:02:00,x8, 🙄,644,45
2019-11-05,19:39:00,x6, <Multimedia omitido>,801,45
2019-11-05,19:40:00,x2, 👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾,802,45
2019-11-05,19:41:00,x7, SI SEÑOL,803,45
2019-11-05,19:41:00,x7, chi cheñol,803,45
2019-11-05,19:41:00,x5, <Multimedia omitido>,803,45
2019-11-05,19:41:00,x6, Perdimos a lalito pero aun quedamos algunos,803,45
2019-11-05,19:42:00,x10, <Multimedia omitido>,804,45
2019-11-05,19:42:00,x1, <Multimedia omitido>,804,45
2019-11-05,19:44:00,x5, <Multimedia omitido>,806,45
2019-11-05,19:44:00,x9, <Multimedia omitido>,806,45
2019-11-05,19:44:00,x9, Corten se las venas,806,45
2019-11-05,19:44:00,x9, <Multimedia omitido>,806,45
2019-11-05,19:45:00,x9, Cortense*,807,45
2019-11-05,19:46:00,x11, Porque no se vuelven todos gay y pum! Asunto resuelto.,808,45
2019-11-05,19:46:00,x6, Ahmmm sorry allí no puedo hacer nada,808,45
2019-11-05,19:47:00,x11, Si son un gran partido.,809,45
2019-11-05,19:47:00,x11, No pierdan la oportunidad.,809,45
2019-11-05,19:47:00,x7, jajajaja,809,45
2019-11-05,19:47:00,x9, 🤭😅😅😅😅,809,45
2019-11-05,19:47:00,x7, gays fieles,809,45
2019-11-05,19:47:00,x9, Clarooo porque no lo habían pensado antes,809,45
2019-11-05,19:48:00,x11," Exacto! Sinceros, honestos, fieles.",810,45
2019-11-05,19:48:00,x9, Y las mejores amigas de las mujeres,810,45
2019-11-05,19:48:00,x10, <Multimedia omitido>,810,45
2019-11-05,19:48:00,x9, <Multimedia omitido>,810,45
2019-11-05,19:49:00,x11, Serían más felices. Sin miedo a ser juzgados,811,45
2019-11-05,19:49:00,x9, Jajajajaja piénsenlo chavos,811,45
2019-11-05,19:49:00,x2," Como son envidiosas pero que se le va hacer, eso es normal cuando hay inseguridad en alguien 🤷🏽‍♂",811,45
2019-11-05,19:49:00,x11, Sin preocuparse por la fragilidad de la masculinidad y así,811,45
2019-11-05,19:50:00,x9, Jajajajajaja envidia pero claro que no solo les ofrecemos una solución a su fidelidad poco valorada por nosotros los malvados moustros femeninos 🤭,812,45
2019-11-05,19:51:00,x10, <Multimedia omitido>,813,45
2019-11-05,19:51:00,x11, <Multimedia omitido>,813,45
2019-11-05,19:51:00,x7, plan C es gay,813,45
2019-11-05,19:51:00,x7, se tenia que decir y se dijo,813,45
2019-11-05,19:52:00,x9, <Multimedia omitido>,814,45
2019-11-05,19:52:00,x9, Jajaja perdón ese no era,814,45
2019-11-05,19:52:00,x9, <Multimedia omitido>,814,45
2019-11-05,19:53:00,x9, Era ese,815,45
2019-11-05,19:53:00,x2, <Multimedia omitido>,815,45
2019-11-05,19:53:00,x2, <Multimedia omitido>,815,45
2019-11-05,19:53:00,x4, <Multimedia omitido>,815,45
2019-11-05,19:54:00,x11, Díselo al que inició otodo y luego huyó,816,45
2019-11-05,19:54:00,x10, Saben que le dijo un espermatozoide cholo a otro espermatozoide cholo? 😱,816,45
2019-11-05,19:54:00,x9, <Multimedia omitido>,816,45
2019-11-05,19:54:00,x9, Jajajajaja,816,45
2019-11-05,19:54:00,x9, Que le dijo,816,45
2019-11-05,19:55:00,x10, Ese men 😂😂,817,45
2019-11-05,19:55:00,x2, 😅😅😅,817,45
2019-11-05,19:55:00,x9, 🤣🤣🤣🤣 que esos no se cuentan los lunes,817,45
2019-11-05,19:55:00,x10, Es que lo acabo de escuchar jajaja 😂😂,817,45
2019-11-05,19:56:00,x9, Jajaja va pues no tienes otro,818,45
2019-11-05,19:56:00,x7, básico,818,45
2019-11-05,19:56:00,x11, 😂😂,818,45
2019-11-05,19:57:00,x9, Que se sintió ser el 🦖 sin corona,819,45
2019-11-05,19:58:00,x2," Aquí si te daré la razón,  ya recordé que no puedo hablar con mi compañero Cesar cosas que no sean exclusivamente de trabajo",820,45
2019-11-05,19:59:00,x7," no se gano, pero las risas no faltaron",821,45
2019-11-05,19:59:00,x7, <Multimedia omitido>,821,45
2019-11-05,20:00:00,x9, Jajajaja se notó pero que tristeza que no hayas ganado 😔,822,45
2019-11-05,20:00:00,x7, <Multimedia omitido>,822,45
2019-11-05,20:00:00,x9, Ve preparando el del siguiente año,822,45
2019-11-05,20:02:00,x5, <Multimedia omitido>,824,45
2019-11-05,20:02:00,x10, <Multimedia omitido>,824,45
2019-11-05,20:02:00,x9, X2,824,45
2019-11-05,20:04:00,x8, Ora,826,45
2019-11-05,20:04:00,x7, <Multimedia omitido>,826,45
2019-11-05,20:04:00,x7, El chido,826,45
2019-11-05,20:29:00,x1, .png,851,45
2019-11-05,20:29:00,x7, pooooos,851,45
2019-11-05,20:33:00,x2, <Multimedia omitido>,855,45
2019-11-05,20:36:00,x7, yo solo queria convivir ,858,45
2019-11-05,20:36:00,x8, Jajajajaja,858,45
2019-11-05,20:37:00,x8, <Multimedia omitido>,859,45
2019-11-05,20:37:00,x8, El papi 2019,859,45
2019-11-05,20:38:00,x2, 🤣🤣🤣,860,45
2019-11-05,20:39:00,x8, 🤭,861,45
2019-11-05,20:39:00,x7, <Multimedia omitido>,861,45
2019-11-05,20:42:00,x7, <Multimedia omitido>,864,45
2019-11-05,20:54:00,x8, Jajajajaja,876,45
2019-11-05,22:30:00,x1, <Multimedia omitido>,972,45
2019-11-05,22:37:00,x5, 😵,979,45
2019-11-06,13:37:00,x4, A comer!!!,439,45
2019-11-06,13:39:00,x4, <Multimedia omitido>,441,45
2019-11-06,15:15:00,x6, Jajajajjajaja,537,45
2019-11-06,17:32:00,x2, Donde andan @5215521392914 y @5215567914864 ??,674,45
2019-11-06,17:32:00,x8, Abajo,674,45
2019-11-06,17:32:00,x8, 🙈,674,45
2019-11-06,17:33:00,x2, Aaaa que mal plan,675,45
2019-11-06,17:33:00,x8, Se nos fue el pedo amigo,675,45
2019-11-06,17:33:00,x8, Perdón,675,45
2019-11-06,17:33:00,x8, <Multimedia omitido>,675,45
2019-11-06,17:35:00,x2, Siempre olvidándose del negro pero va va va,677,45
2019-11-06,17:38:00,x8, Jajajajajajajaj,680,45
2019-11-06,17:38:00,x8, Neta perdón amigo,680,45
2019-11-06,17:40:00,x7, <Multimedia omitido>,682,45
2019-11-06,17:41:00,x9, Jajaja,683,45
2019-11-06,17:44:00,x8, 😂,686,45
2019-11-06,19:32:00,x6, <Multimedia omitido>,794,45
2019-11-06,19:32:00,x6, Jajajaja,794,45
2019-11-06,19:36:00,x8, Jajajjajjajaja,798,45
2019-11-06,19:36:00,x8, Pinche cantante,798,45
2019-11-06,19:36:00,x8, Jajajajaj,798,45
2019-11-07,06:51:00,x6, <Multimedia omitido>,33,45
2019-11-07,06:54:00,x8, Jaja,36,45
2019-11-07,07:02:00,x4, <Multimedia omitido>,44,45
2019-11-07,10:05:00,x4, y mañana sise va a armar algo o nel}?,227,45
2019-11-07,10:06:00,x5, pos díganme para traerme la nave,228,45
2019-11-07,10:08:00,x4, ajalaaaaaaaaas,230,45
2019-11-07,10:08:00,x7, https,230,45
2019-11-07,10:08:00,x7, a facturarlo para RADI,230,45
2019-11-07,10:09:00,x7, la empresa debe cuidar que no tengamos estres ,231,45
2019-11-07,10:10:00,x5, <Multimedia omitido>,232,45
2019-11-07,10:12:00,x1, <Multimedia omitido>,234,45
2019-11-07,13:19:00,x8, ¿a qué hora comeremos o qué?,421,45
2019-11-07,13:19:00,x5, una y merri?,421,45
2019-11-07,13:19:00,x8, va,421,45
2019-11-07,13:20:00,x5, <Multimedia omitido>,422,45
2019-11-07,13:55:00,x7, <Multimedia omitido>,457,45
2019-11-07,13:58:00,x7, Bufandas,460,45
2019-11-07,13:58:00,x7, Calcetines,460,45
2019-11-07,19:11:00,x7, <Multimedia omitido>,773,45
2019-11-07,19:12:00,x10, <Multimedia omitido>,774,45
2019-11-07,20:15:00,x2, <Multimedia omitido>,837,45
2019-11-07,20:21:00,x8, Ay los otros,843,45
2019-11-07,20:25:00,x1, #fotodetrailero,847,45
2019-11-07,20:26:00,x4, Ya voy amixes jajaja,848,45
2019-11-07,20:50:00,x2, <Multimedia omitido>,872,45
2019-11-07,20:51:00,x8, Ajale,873,45
2019-11-07,20:59:00,x9, Jajaja,881,45
2019-11-07,21:01:00,x8, Checa nomás el movimiento de cadera de César,883,45
2019-11-07,21:01:00,x8, 🤭,883,45
2019-11-07,21:18:00,x1, <Multimedia omitido>,900,45
2019-11-07,22:23:00,x7, Jajajajajjajaa,965,45
2019-11-07,22:23:00,x7, Ese James hay que darle unas clases,965,45
2019-11-07,22:36:00,x8, Jajajjajja,978,45
2019-11-07,22:37:00,x7, <Multimedia omitido>,979,45
2019-11-07,22:38:00,x2, Jejeje,980,45
2019-11-07,22:38:00,x2, Amigos avisan cuando lleguen a sus destinos,980,45
2019-11-07,22:39:00,x1, Yo ya 😛,981,45
2019-11-07,22:39:00,x2, Jejeje y ya estás haciendo la tarea?  Je,981,45
2019-11-07,22:39:00,x7, <Multimedia omitido>,981,45
2019-11-07,22:40:00,x1, <Multimedia omitido>,982,45
2019-11-07,22:40:00,x1, Chi,982,45
2019-11-07,22:44:00,x7, Jajajajajaj,986,45
2019-11-07,22:44:00,x7, <Multimedia omitido>,986,45
2019-11-07,22:45:00,x10, <Multimedia omitido>,987,45
2019-11-07,22:46:00,x5, Ya llegué,988,45
2019-11-07,22:47:00,x2, Eso chinga jeje,989,45
2019-11-07,22:48:00,x5, <Multimedia omitido>,990,45
2019-11-07,22:56:00,x8, <Multimedia omitido>,998,45
2019-11-07,22:58:00,x4, Jajajajaja chia 😭,1000,45
2019-11-07,22:58:00,x7, Jajajajka,1000,45
2019-11-07,22:58:00,x7, Rápido decide el o mi roomie,1000,45
2019-11-07,22:59:00,x4, Jajajaja tu roomie que??,1001,45
2019-11-07,23:04:00,x7, Pues tú decide,1006,45
2019-11-07,23:07:00,x4, Ni me topo! 🙄,1009,45
2019-11-07,23:07:00,x7, Te dije que decidas,1009,45
2019-11-07,23:12:00,x4, 😱😱😱😱,1014,45
2019-11-07,23:12:00,x8, Ora,1014,45
2019-11-07,23:24:00,x7, <Multimedia omitido>,1026,45
2019-11-07,23:24:00,x2," Achinga, que me perdí?",1026,45
2019-11-07,23:25:00,x2, No me tarde ni 1 min en el baño y paso todo eso 🙊,1027,45
2019-11-07,23:25:00,x4, Jajajajaja no pasó nada,1027,45
2019-11-07,23:25:00,x4, Esta loco el papi,1027,45
2019-11-07,23:26:00,x2, Jejejeje ok ok,1028,45
2019-11-07,23:26:00,x2, Tons quien llega a las 8,1028,45
2019-11-07,23:27:00,x2," Que mal plan,  solo me dejaron con ganas de beber más 😅",1029,45
2019-11-07,23:30:00,x7, Sure?,1032,45
2019-11-07,23:30:00,x4, Este vato! Jajaja,1032,45
2019-11-07,23:34:00,x2, Jejejeje,1036,45
2019-11-07,23:34:00,x7, Jajaja,1036,45
2019-11-07,23:34:00,x7, <Multimedia omitido>,1036,45
2019-11-07,23:35:00,x4, Llegué,1037,45
2019-11-07,23:35:00,x7, Perverso,1037,45
2019-11-07,23:35:00,x2, Y que show con @5215569301075 ....yo tenía otro concepto de el eeeee,1037,45
2019-11-07,23:35:00,x4, Jajajajaja,1037,45
2019-11-07,23:35:00,x2, Apenas? Pero si ya no hay tráfico 🧐,1037,45
2019-11-07,23:35:00,x7, Andaba echando los 🐶,1037,45
2019-11-07,23:35:00,x2, Jejejejejeje,1037,45
2019-11-07,23:35:00,x7, Se despidió bien,1037,45
2019-11-07,23:36:00,x4, Nel no se le da el permiso,1038,45
2019-11-07,23:36:00,x4, Me cayo mal! 😒,1038,45
2019-11-07,23:36:00,x7, Why,1038,45
2019-11-07,23:36:00,x2, Por?,1038,45
2019-11-07,23:36:00,x2, Que paso o que? 😱,1038,45
2019-11-07,23:36:00,x4, La rommie no?,1038,45
2019-11-07,23:36:00,x4, O de qué hablamos? Jajaja,1038,45
2019-11-07,23:36:00,x7, Ah chinga,1038,45
2019-11-07,23:36:00,x7, Ya no entendí,1038,45
2019-11-07,23:37:00,x4, Ni yo jajaja,1039,45
2019-11-07,23:37:00,x2, Jejejeje no ma ......... yo me refería de quien te fue a dejar,1039,45
2019-11-07,23:37:00,x7, Yo tmb,1039,45
2019-11-07,23:37:00,x4, <Multimedia omitido>,1039,45
2019-11-07,23:37:00,x2, <Multimedia omitido>,1039,45
2019-11-07,23:37:00,x4, <Multimedia omitido>,1039,45
2019-11-07,23:37:00,x4, Ahhh ya!,1039,45
2019-11-07,23:37:00,x7, Gracias por lo del refri amikos,1039,45
2019-11-07,23:37:00,x7, Me salvaron,1039,45
2019-11-07,23:37:00,x4, Weee maneja súper lento y si había tráfico aún,1039,45
2019-11-07,23:38:00,x7, Pues quería unos kinos,1040,45
2019-11-07,23:38:00,x2," Aaaa bueno, esta bien je",1040,45
2019-11-07,23:38:00,x7, Kikos,1040,45
2019-11-07,23:38:00,x4, <Multimedia omitido>,1040,45
2019-11-07,23:38:00,x2, Jejeje ya conocemos la definición del papi de les invito unas chelas,1040,45
2019-11-07,23:38:00,x7, Jajajajjajajajajaja,1040,45
2019-11-07,23:38:00,x2, <Multimedia omitido>,1040,45
2019-11-07,23:39:00,x2, <Multimedia omitido>,1041,45
2019-11-07,23:41:00,x4, <Multimedia omitido>,1043,45
2019-11-07,23:41:00,x2, <Multimedia omitido>,1043,45
2019-11-07,23:42:00,x2," Bueno, ya mañana avisa  quien llega a balderas",1044,45
2019-11-07,23:42:00,x4, Simón,1044,45
2019-11-07,23:44:00,x7, <Multimedia omitido>,1046,45
2019-11-07,23:47:00,x1, <Multimedia omitido>,1049,45
2019-11-08,00:01:00,x5, <Multimedia omitido>,1063,45
2019-11-08,00:02:00,x8, <Multimedia omitido>,1064,45
2019-11-08,00:03:00,x4, <Multimedia omitido>,1065,45
2019-11-08,01:16:00,x6, Ya en casa,1138,45
2019-11-08,01:16:00,x6, Yo llego a balderas 8,1138,45
2019-11-08,07:51:00,x2, Va va va,93,45
2019-11-08,07:52:00,x4, Creo que por dos,94,45
2019-11-08,08:20:00,x1, io=,122,45
2019-11-08,08:38:00,x1, ¿Quién va a comprar los chilaquiles? 😟,140,45
2019-11-08,08:40:00,x4, 🤷🏻‍♀🤷🏻‍♀🤷🏻‍♀,142,45
2019-11-08,08:45:00,x8," ya vamos el papi, Lalito y yo",147,45
2019-11-08,08:45:00,x8, relájense un chingo,147,45
2019-11-08,08:45:00,x1, ¿Dónde están?,147,45
2019-11-08,08:45:00,x1, 🤔,147,45
2019-11-08,08:46:00,x1, @5215521392914 @5215548788768 @5215522630940,148,45
2019-11-08,08:46:00,x6, Voy en camino a balderas,148,45
2019-11-08,08:46:00,x6, Dice esto q llego en 7 min,148,45
2019-11-08,08:46:00,x2, Aquí por la fila del camión,148,45
2019-11-08,08:47:00,x2, Eso es todo chinga,149,45
2019-11-08,08:47:00,x4, Yo ya estoy llegando,149,45
2019-11-08,08:47:00,x4, Te veo afuera Jonás entonces,149,45
2019-11-08,08:48:00,x1," Vale, los esperamos fuera del metro 🚉",150,45
2019-11-08,08:52:00,x6, Sii espérenme porfa jejjeje,154,45
2019-11-08,08:58:00,x4, Por donde llegarás ?,160,45
2019-11-08,09:00:00,x6, Por balderas,162,45
2019-11-08,09:00:00,x6, Ya estoy a un min,162,45
2019-11-08,09:04:00,x6, Donde estan,166,45
2019-11-08,09:10:00,x8, En tu cora,172,45
2019-11-08,09:12:00,x5, 👀,174,45
2019-11-08,09:12:00,x7, Quienes van a querer,174,45
2019-11-08,09:12:00,x7, ?,174,45
2019-11-08,09:12:00,x7, Chilaquiles,174,45
2019-11-08,09:12:00,x1, +1,174,45
2019-11-08,09:15:00,x5, Nadie más?,177,45
2019-11-08,09:15:00,x4, Yo,177,45
2019-11-08,09:15:00,x1, Jon también,177,45
2019-11-08,09:15:00,x5, @5215549271613?,177,45
2019-11-08,09:16:00,x6, Obvio!! Jajaja,178,45
2019-11-08,09:16:00,x6, Yo no gracias!!,178,45
2019-11-08,09:16:00,x5, Neta??,178,45
2019-11-08,09:16:00,x11," No, gracias 🙂",178,45
2019-11-08,09:17:00,x5, Vale ,179,45
2019-11-08,09:17:00,x7, <Multimedia omitido>,179,45
2019-11-08,09:18:00,x6," Neta, ya desayuné jejeje",180,45
2019-11-08,09:18:00,x6, Pero si ya los compraron me los rifo,180,45
2019-11-08,09:25:00,x7, Ontan ?,187,45
2019-11-08,09:25:00,x1, ubicación en tiempo real compartida,187,45
2019-11-08,09:25:00,x7, @5215569301075 ontas?,187,45
2019-11-08,09:26:00,x1, <Multimedia omitido>,188,45
2019-11-08,09:26:00,x5, En el café,188,45
2019-11-08,09:26:00,x7, Ah jja,188,45
2019-11-08,17:56:00,x7, Amikos cuánto les debo de los tacos y las chelas,698,45
2019-11-08,17:56:00,x2, Aaaaaa pos que @5215521392914 haga la cuenta,698,45
2019-11-08,17:56:00,x5, @5215521392914 @5215548788768  cuanto les debemos,698,45
2019-11-10,14:54:00,x8, Es el cumpleaños de Mari,516,45
2019-11-10,14:54:00,x8, Que si jalan o queso?,516,45
2019-11-10,14:56:00,x2, Vas @5215521392914,518,45
2019-11-10,14:56:00,x8, 🤭,518,45
2019-11-10,15:02:00,x6, Jalisco!!!,524,45
2019-11-10,15:02:00,x6, A donde o q?,524,45
2019-11-10,15:02:00,x8, Condado de Sayavedra amigo,524,45
2019-11-10,15:03:00,x6," Llego en 10 min, ya pedí el ubercoptero",525,45
2019-11-10,15:03:00,x8, Cámara,525,45
2019-11-10,15:03:00,x8, Aquí está su novio para que topes a la competencia,525,45
2019-11-10,15:03:00,x6, Sin falla,525,45
2019-11-10,15:03:00,x6, Jajajajja,525,45
2019-11-10,15:03:00,x8, Ya está,525,45
2019-11-10,15:04:00,x6, Va el cantante?,526,45
2019-11-10,15:09:00,x8," No we, cómo crees?",531,45
2019-11-10,15:10:00,x8," Por cierto, te tengo chisme",532,45
2019-11-10,15:10:00,x8, 🤭,532,45
2019-11-10,15:13:00,x2, 😱,535,45
2019-11-10,15:24:00,x5, <Multimedia omitido>,546,45
2019-11-10,15:24:00,x8, 🤭,546,45
2019-11-10,15:24:00,x2, Y cuenta @5215567914864,546,45
2019-11-10,15:24:00,x8, Jajajajaja,546,45
2019-11-10,15:25:00,x8, El chisme del cantante?,547,45
2019-11-10,15:25:00,x2, así es jeje,547,45
2019-11-10,15:39:00,x8, Aaah,561,45
2019-11-10,15:39:00,x8, <Multimedia omitido>,561,45
2019-11-10,15:42:00,x2, Va con todo eeee jejeje,564,45
2019-11-10,15:42:00,x2, 😏,564,45
2019-11-10,15:44:00,x8, Naaaaaa,566,45
2019-11-10,15:47:00,x2, Como no jejeje,569,45
2019-11-10,15:55:00,x4, <Multimedia omitido>,577,45
2019-11-10,15:56:00,x8, Jajajajaja,578,45
2019-11-10,15:56:00,x8, Yo digo que nel,578,45
2019-11-10,15:56:00,x8, Que el papi diga qué pedo,578,45
2019-11-10,15:56:00,x8, Son de la misma especie,578,45
2019-11-10,15:56:00,x8, Jajajaj,578,45
2019-11-10,16:04:00,x6, Cayó como tabla!!,586,45
2019-11-10,16:05:00,x8, Obvio nel,587,45
2019-11-10,16:05:00,x8, Está jugando sus cartas,587,45
2019-11-10,16:05:00,x8, 🃏🃏,587,45
2019-11-10,19:44:00,x8, <Multimedia omitido>,806,45
2019-11-10,19:45:00,x2, Ajalas!!!! Tu y el cantante? 😏,807,45
2019-11-10,19:45:00,x8, Jajajajajajajajajaja,807,45
2019-11-10,19:45:00,x2, 🤣🤣,807,45
2019-11-10,19:45:00,x8, No mames,807,45
2019-11-10,19:45:00,x8, Jajajajajajajaj,807,45
2019-11-10,19:45:00,x2, 🤣🤣🤣🤣,807,45
2019-11-10,19:47:00,x8, <Multimedia omitido>,809,45
2019-11-10,19:47:00,x2, Como diría el buen @5215521392914 ....... ese cantante va con todo 😎,809,45
2019-11-10,19:50:00,x8, Jajajajaja,812,45
2019-11-10,19:50:00,x8, Es tremendo,812,45
2019-11-10,19:53:00,x2, Es lo que veo je,815,45
2019-11-10,20:00:00,x8, Jajaja,822,45
2019-11-10,21:24:00,x7, Ese te amo vino desde el ❤,906,45
2019-11-10,21:24:00,x7, Andas con todo Ale,906,45
2019-11-10,21:24:00,x8, Jajajajaj,906,45
2019-11-10,21:24:00,x8, Obvio no,906,45
2019-11-10,21:27:00,x2, Yo pienso igual que el papi,909,45
2019-11-10,21:28:00,x8, Jajajajajajajaj,910,45
2019-11-11,12:56:00,x4, a que hora se comera amigos?,398,46
2019-11-11,12:56:00,x5, una y merri?,398,46
2019-11-11,13:00:00,x4, <Multimedia omitido>,402,46
2019-11-11,13:01:00,x5, una 15?,403,46
2019-11-11,13:01:00,x4, Chi!,403,46
2019-11-11,13:01:00,x5, vavava,403,46
2019-11-11,13:04:00,x7, Yes,406,46
2019-11-12,10:00:00,x8, <Multimedia omitido>,222,46
2019-11-12,10:00:00,x8, tengo un buen de hambre,222,46
2019-11-12,10:01:00,x9, 2 😁,223,46
2019-11-12,10:28:00,x11, 6 😂,250,46
2019-11-12,10:30:00,x8, Olovorgo,252,46
2019-11-12,10:31:00,x7, 7,253,46
2019-11-12,10:31:00,x1, 8 y 2,253,46
2019-11-12,10:31:00,x4, 8,253,46
2019-11-12,10:33:00,x5, 3y4,255,46
2019-11-12,10:40:00,x5, Donde están?,262,46
2019-11-12,10:42:00,x8, Aquí we,264,46
2019-11-12,10:42:00,x8, En el pan,264,46
2019-11-12,10:42:00,x5, Ya me formé para pagar mi jugo,264,46
2019-11-12,10:42:00,x5, 🤓,264,46
2019-11-12,10:43:00,x8, Cámara,265,46
2019-11-12,12:45:00,x4, a que hora se comera y donde?,387,46
2019-11-12,12:46:00,x5," ustedes digan, yo olvidé ese pedo y si traigo comida ",388,46
2019-11-12,12:46:00,x4, x2,388,46
2019-11-12,12:54:00,x8, yo no traigo comida 😅,396,46
2019-11-12,12:55:00,x5, buuu,397,46
2019-11-12,13:04:00,x11, @5215569301075 feliz cumpleaños!!!,406,46
2019-11-12,13:07:00,x7, *3,409,46
2019-11-12,13:07:00,x6, *4,409,46
2019-11-12,13:09:00,x6, <Multimedia omitido>,411,46
2019-11-12,13:09:00,x8, ora,411,46
2019-11-12,13:09:00,x8, jajajajaja,411,46
2019-11-12,13:12:00,x5, Gracias!,414,46
2019-11-12,13:36:00,x9, Feliz cumple @5215569301075,438,46
2019-11-12,13:40:00,x2," @5215569301075, yo pensaba comprarte pizza o hamburguesas para festejar, que mal plan que hoy no estás en AC 😰",442,46
2019-11-12,13:52:00,x5, ,454,46
2019-11-12,14:45:00,x10, Felicidades @5215569301075 🎉🎊,507,46
2019-11-12,14:49:00,x5, Gracias!,511,46
2019-11-13,13:12:00,x7, Amos a comer,414,46
2019-11-13,13:17:00,x8, Vamas,419,46
2019-11-13,13:18:00,x4, 1,420,46
2019-11-13,13:18:00,x4, ya se dijo,420,46
2019-11-13,13:18:00,x8, bueno pero no te enojes,420,46
2019-11-13,13:18:00,x5, 👀,420,46
2019-11-14,09:37:00,x7, Jalan al rato o qué chow,199,46
2019-11-14,09:37:00,x7, ?,199,46
2019-11-14,09:38:00,x7, Habrá galletitas mágicas,200,46
2019-11-14,09:38:00,x7, <Multimedia omitido>,200,46
2019-11-14,09:38:00,x5, 👀,200,46
